             Fingerprints used:
             Type:  BP
             Pt:  20 G1s   6 G2s
    0.07s: Processing training data
             Number of training images: 500
    0.83s: Trying to load training fingerprints
             Fingerprints were not found
    0.83s: Calculating training fingerprints
    0.83s: Training
       Epoch      CumLoss     EnergyRMSE   ForceRMSE
         508     0.003085     0.000202     0.021770
         509     0.003082     0.000202     0.021747
         510     0.003079     0.000203     0.021725
         511     0.003076     0.000202     0.021703
         512     0.003073     0.000203     0.021680
         513     0.003070     0.000202     0.021659
         514     0.003067     0.000204     0.021636
         515     0.003063     0.000202     0.021615
         516     0.003060     0.000205     0.021592
         517     0.003057     0.000203     0.021571
         518     0.003054     0.000207     0.021548
         519     0.003051     0.000205     0.021528
         520     0.003049     0.000212     0.021504
         521     0.003046     0.000210     0.021486
         522     0.003043     0.000223     0.021461
         523     0.003041     0.000225     0.021445
         524     0.003039     0.000248     0.021420
         525     0.003039     0.000261     0.021407
         526     0.003040     0.000307     0.021383
         527     0.003043     0.000346     0.021380
         528     0.003052     0.000434     0.021360
         529     0.003070     0.000528     0.021382
         530     0.003102     0.000692     0.021385
         531     0.003163     0.000883     0.021477
         532     0.003265     0.001168     0.021557
         533     0.003434     0.001505     0.021826
         534     0.003660     0.001912     0.022065
         535     0.003934     0.002303     0.022551
         536     0.004077     0.002523     0.022648
         537     0.003999     0.002400     0.022616
         538     0.003561     0.001772     0.021839
         539     0.003096     0.000737     0.021266
         540     0.003025     0.000446     0.021157
         541     0.003321     0.001348     0.021460
         542     0.003549     0.001738     0.021879
         543     0.003426     0.001559     0.021574
         544     0.003115     0.000834     0.021220
         545     0.002981     0.000223     0.021018
         546     0.003145     0.000959     0.021183
         547     0.003308     0.001326     0.021432
         548     0.003233     0.001191     0.021256
         549     0.003036     0.000604     0.021035
         550     0.002970     0.000249     0.020926
         551     0.003083     0.000810     0.021037
         552     0.003171     0.001047     0.021165
         553     0.003103     0.000883     0.021032
         554     0.002981     0.000407     0.020878
         555     0.002961     0.000289     0.020839
         556     0.003038     0.000700     0.020904
         557     0.003078     0.000826     0.020968
         558     0.003023     0.000658     0.020859
         559     0.002951     0.000284     0.020767
         560     0.002949     0.000292     0.020750
         561     0.002997     0.000585     0.020783
         562     0.003014     0.000652     0.020808
         563     0.002975     0.000511     0.020724
         564     0.002932     0.000233     0.020669
         565     0.002933     0.000266     0.020655
         566     0.002961     0.000480     0.020663
         567     0.002970     0.000518     0.020679
         568     0.002946     0.000421     0.020616
         569     0.002918     0.000223     0.020576
         570     0.002916     0.000225     0.020559
         571     0.002932     0.000381     0.020553
         572     0.002938     0.000422     0.020561
         573     0.002925     0.000371     0.020517
         574     0.002907     0.000230     0.020488
         575     0.002900     0.000192     0.020464
         576     0.002907     0.000291     0.020452
         577     0.002913     0.000342     0.020454
         578     0.002908     0.000337     0.020422
         579     0.002896     0.000247     0.020401
         580     0.002887     0.000188     0.020372
         581     0.002887     0.000219     0.020356
         582     0.002891     0.000268     0.020352
         583     0.002890     0.000299     0.020329
         584     0.002884     0.000257     0.020314
         585     0.002877     0.000212     0.020285
         586     0.002872     0.000184     0.020266
         587     0.002872     0.000205     0.020253
         588     0.002872     0.000247     0.020235
         589     0.002871     0.000245     0.020225
         590     0.002866     0.000235     0.020199
         591     0.002861     0.000196     0.020182
         592     0.002857     0.000182     0.020161
         593     0.002855     0.000195     0.020143
         594     0.002855     0.000209     0.020131
         595     0.002853     0.000227     0.020111
         596     0.002850     0.000212     0.020097
         597     0.002846     0.000202     0.020074
         598     0.002842     0.000183     0.020057
         599     0.002840     0.000180     0.020039
         600     0.002838     0.000191     0.020022
         601     0.002836     0.000196     0.020008
         602     0.002834     0.000206     0.019988
         603     0.002831     0.000196     0.019973
         604     0.002828     0.000193     0.019953
         605     0.002825     0.000181     0.019936
         606     0.002823     0.000179     0.019918
         607     0.002820     0.000182     0.019901
         608     0.002818     0.000184     0.019886
         609     0.002816     0.000192     0.019867
         610     0.002814     0.000188     0.019852
         611     0.002811     0.000190     0.019833
         612     0.002808     0.000182     0.019817
         613     0.002806     0.000181     0.019799
         614     0.002803     0.000177     0.019782
         615     0.002801     0.000177     0.019765
         616     0.002798     0.000179     0.019748
         617     0.002796     0.000179     0.019732
         618     0.002794     0.000183     0.019714
         619     0.002792     0.000180     0.019699
         620     0.002789     0.000183     0.019680
         621     0.002787     0.000179     0.019665
         622     0.002784     0.000180     0.019647
         623     0.002782     0.000176     0.019631
         624     0.002779     0.000176     0.019613
         625     0.002777     0.000174     0.019597
         626     0.002775     0.000174     0.019580
         627     0.002772     0.000175     0.019563
         628     0.002770     0.000174     0.019547
         629     0.002768     0.000176     0.019530
         630     0.002765     0.000174     0.019514
         631     0.002763     0.000177     0.019497
         632     0.002761     0.000175     0.019481
         633     0.002758     0.000177     0.019464
         634     0.002756     0.000175     0.019448
         635     0.002754     0.000178     0.019431
         636     0.002751     0.000175     0.019416
         637     0.002749     0.000178     0.019398
         638     0.002747     0.000176     0.019383
         639     0.002745     0.000180     0.019365
         640     0.002742     0.000177     0.019351
         641     0.002740     0.000183     0.019333
         642     0.002738     0.000181     0.019319
         643     0.002736     0.000190     0.019301
         644     0.002734     0.000190     0.019288
         645     0.002733     0.000205     0.019269
         646     0.002732     0.000210     0.019258
         647     0.002731     0.000237     0.019239
         648     0.002732     0.000255     0.019233
         649     0.002734     0.000305     0.019215
         650     0.002740     0.000351     0.019218
         651     0.002752     0.000441     0.019206
         652     0.002773     0.000538     0.019233
         653     0.002809     0.000698     0.019244
         654     0.002874     0.000885     0.019336
         655     0.002979     0.001154     0.019418
         656     0.003150     0.001477     0.019672
         657     0.003380     0.001869     0.019912
         658     0.003678     0.002280     0.020406
         659     0.003901     0.002589     0.020633
         660     0.003970     0.002660     0.020841
         661     0.003654     0.002273     0.020231
         662     0.003115     0.001430     0.019571
         663     0.002714     0.000359     0.019022
         664     0.002828     0.000824     0.019127
         665     0.003189     0.001560     0.019665
         666     0.003329     0.001819     0.019710
         667     0.003133     0.001474     0.019554
         668     0.002787     0.000716     0.019045
         669     0.002697     0.000312     0.018942
         670     0.002901     0.001024     0.019196
         671     0.003057     0.001372     0.019318
         672     0.002978     0.001199     0.019276
         673     0.002759     0.000650     0.018961
         674     0.002675     0.000203     0.018858
         675     0.002788     0.000749     0.018993
         676     0.002897     0.001049     0.019093
         677     0.002857     0.000952     0.019048
         678     0.002722     0.000542     0.018862
         679     0.002663     0.000174     0.018788
         680     0.002727     0.000567     0.018859
         681     0.002796     0.000816     0.018913
         682     0.002777     0.000751     0.018905
         683     0.002695     0.000462     0.018775
         684     0.002652     0.000163     0.018720
         685     0.002685     0.000419     0.018753
         686     0.002730     0.000634     0.018775
         687     0.002724     0.000606     0.018781
         688     0.002676     0.000413     0.018695
         689     0.002643     0.000168     0.018653
         690     0.002655     0.000295     0.018659
         691     0.002684     0.000480     0.018670
         692     0.002687     0.000496     0.018677
         693     0.002662     0.000387     0.018620
         694     0.002636     0.000196     0.018588
         695     0.002635     0.000200     0.018575
         696     0.002650     0.000350     0.018574
         697     0.002659     0.000400     0.018586
         698     0.002649     0.000364     0.018550
         699     0.002631     0.000237     0.018525
         700     0.002621     0.000161     0.018501
         701     0.002626     0.000235     0.018492
         702     0.002633     0.000305     0.018496
         703     0.002633     0.000327     0.018476
         704     0.002624     0.000263     0.018464
         705     0.002614     0.000191     0.018435
         706     0.002610     0.000164     0.018420
         707     0.002613     0.000209     0.018415
         708     0.002616     0.000264     0.018401
         709     0.002614     0.000258     0.018395
         710     0.002608     0.000230     0.018371
         711     0.002602     0.000174     0.018357
         712     0.002599     0.000158     0.018341
         713     0.002599     0.000187     0.018328
         714     0.002600     0.000211     0.018322
         715     0.002599     0.000228     0.018305
         716     0.002595     0.000205     0.018294
         717     0.002591     0.000182     0.018275
         718     0.002587     0.000158     0.018261
         719     0.002586     0.000160     0.018249
         720     0.002585     0.000181     0.018235
         721     0.002585     0.000190     0.018227
         722     0.002583     0.000198     0.018210
         723     0.002580     0.000181     0.018199
         724     0.002577     0.000170     0.018182
         725     0.002574     0.000157     0.018170
         726     0.002573     0.000157     0.018157
         727     0.002571     0.000167     0.018143
         728     0.002570     0.000171     0.018133
         729     0.002569     0.000179     0.018118
         730     0.002566     0.000171     0.018107
         731     0.002564     0.000168     0.018092
         732     0.002562     0.000158     0.018080
         733     0.002560     0.000155     0.018066
         734     0.002558     0.000156     0.018053
         735     0.002556     0.000157     0.018041
         736     0.002555     0.000164     0.018027
         737     0.002553     0.000162     0.018016
         738     0.002551     0.000166     0.018002
